Product Name,Brand,Category,Region,Store ID,Date,Quantity,Value
Nike Pro Shorts,Nike,Apparel,East,50,2024-12-27,10,2626.5
UA Rival Fleece Hoodie,Under Armour,Apparel,North,13,2024-04-14,9,285.74
Puma RS-X,Puma,Footwear,North,5,2024-10-24,1,120.9
Adidas Ultraboost,Adidas,Footwear,Central,85,2023-09-20,2,707.27
Puma Logo Tee,Puma,Apparel,Central,87,2023-05-06,14,2777.85
Adidas Essentials Tee,Adidas,Apparel,West,66,2023-11-19,5,2347.1
Adidas Tiro Pants,Adidas,Apparel,East,44,2024-01-07,7,276.84
Puma Suede Classic,Puma,Footwear,West,72,2024-09-18,1,366.3
UA Rival Fleece Hoodie,Under Armour,Apparel,East,41,2023-02-22,5,182.13
Reebok Joggers,Reebok,Apparel,North,18,2025-04-14,17,8530.62
Nike Air Max,Nike,Footwear,South,24,2023-12-14,8,1498.88
Nike Training Bag,Nike,Equipment,West,63,2023-07-08,15,7274.86
Adidas Ultraboost,Adidas,Footwear,Central,95,2025-04-30,1,560.72
Puma Suede Classic,Puma,Footwear,West,76,2024-09-29,18,1687.78
UA Rival Fleece Hoodie,Under Armour,Apparel,Central,84,2025-01-18,19,6336.66
UA Duffel Bag,Under Armour,Equipment,South,28,2024-02-06,5,473.27
Reebok Wristband,Reebok,Accessories,North,4,2024-04-06,20,3576.59
Puma Suede Classic,Puma,Footwear,South,28,2023-08-04,10,1086.21
Puma Track Jacket,Puma,Apparel,West,79,2024-11-04,5,2212.31
Adidas Superstar,Adidas,Footwear,West,72,2024-11-02,2,685.62
Adidas Essentials Tee,Adidas,Apparel,North,7,2025-02-27,2,69.87
Puma Resistance Band Set,Puma,Equipment,South,33,2024-05-02,16,471.44
Reebok Wristband,Reebok,Accessories,East,47,2025-09-17,7,2156.79
UA Charged Assert,Under Armour,Footwear,Central,89,2025-07-17,9,895.67
Adidas Essentials Tee,Adidas,Apparel,East,51,2025-11-19,16,2964.76
Puma Suede Classic,Puma,Footwear,North,11,2025-07-23,12,784.63
Adidas Ultraboost,Adidas,Footwear,North,18,2025-05-23,15,1275.3
Puma Logo Tee,Puma,Apparel,North,18,2023-08-16,12,967.48
Nike Cap,Nike,Accessories,West,74,2024-09-20,17,9458.69
Adidas Headband,Adidas,Accessories,West,77,2024-01-09,8,809.78
Adidas Superstar,Adidas,Footwear,South,32,2023-02-04,17,4933.13
Reebok CrossFit Tee,Reebok,Apparel,North,18,2025-12-11,17,6164.56
Nike Socks Pack,Nike,Accessories,East,46,2023-12-08,20,6931.81
UA HOVR Phantom,Under Armour,Footwear,South,38,2024-04-08,9,4471.01
Reebok Joggers,Reebok,Apparel,West,70,2023-04-11,14,6334.43
Adidas Ultraboost,Adidas,Footwear,West,71,2025-09-02,10,4762.46
Puma Beanie,Puma,Accessories,North,9,2023-01-01,20,2404.05
Adidas Ultraboost,Adidas,Footwear,North,14,2023-05-17,6,534.12
Reebok Yoga Mat,Reebok,Equipment,West,66,2024-05-11,7,1671.82
Adidas Gym Ball,Adidas,Equipment,East,43,2024-05-24,9,4992.96
Adidas Superstar,Adidas,Footwear,West,64,2023-10-15,5,593.99
Nike Training Bag,Nike,Equipment,East,41,2024-07-18,17,5276.5
Adidas Gym Ball,Adidas,Equipment,Central,96,2023-07-30,10,3370.02
UA HeatGear Tee,Under Armour,Apparel,Central,100,2023-09-13,11,1031.41
Puma Suede Classic,Puma,Footwear,North,13,2024-07-11,15,1279.3
UA Sport Mask,Under Armour,Accessories,Central,86,2025-05-22,8,3994.23
Reebok CrossFit Tee,Reebok,Apparel,North,3,2025-12-06,16,2825.07
Nike Socks Pack,Nike,Accessories,West,62,2025-06-04,9,5092.78
Reebok Classic Leather,Reebok,Footwear,East,57,2024-07-18,9,2291.8
Nike Socks Pack,Nike,Accessories,North,1,2024-12-31,16,6666.06
Adidas Gym Ball,Adidas,Equipment,Central,96,2024-05-12,9,3143.51
Reebok Joggers,Reebok,Apparel,West,78,2023-08-01,13,4045.36
Nike Socks Pack,Nike,Accessories,Central,84,2023-03-28,4,1185.2
Reebok Yoga Mat,Reebok,Equipment,East,59,2024-05-03,2,946.07
Nike Dunk,Nike,Footwear,West,75,2024-12-12,14,7587.84
Adidas Essentials Tee,Adidas,Apparel,South,39,2023-02-22,11,347.48
Nike Pegasus,Nike,Footwear,East,54,2023-07-22,9,3329.53
Puma RS-X,Puma,Footwear,East,52,2025-01-04,2,397.24
Adidas Tiro Pants,Adidas,Apparel,West,69,2024-10-26,18,2494.41
Adidas Essentials Tee,Adidas,Apparel,West,72,2024-10-21,3,1467.86
Adidas Gym Ball,Adidas,Equipment,East,60,2024-11-14,10,1977.27
Puma Resistance Band Set,Puma,Equipment,North,13,2023-07-27,6,1910.78
UA Sport Mask,Under Armour,Accessories,South,29,2025-02-22,15,3671.56
Puma Resistance Band Set,Puma,Equipment,South,26,2025-01-10,7,251.57
Puma Logo Tee,Puma,Apparel,Central,98,2024-09-27,18,7933.27
Nike Pro Shorts,Nike,Apparel,West,80,2023-12-31,3,346.01
Reebok Classic Leather,Reebok,Footwear,East,45,2025-04-08,13,4660.3
Puma Logo Tee,Puma,Apparel,West,64,2023-09-30,3,943.32
Nike Dunk,Nike,Footwear,South,35,2024-10-25,5,793.69
Adidas Gym Ball,Adidas,Equipment,North,16,2024-07-14,8,3863.62
Adidas Water Bottle,Adidas,Accessories,South,35,2024-05-17,10,1032.48
UA Rival Fleece Hoodie,Under Armour,Apparel,North,20,2024-05-14,14,6797.53
Reebok Wristband,Reebok,Accessories,West,66,2024-01-29,13,4800.18
UA HOVR Phantom,Under Armour,Footwear,East,49,2024-06-19,8,1818.93
Nike Pro Shorts,Nike,Apparel,Central,92,2024-10-17,5,2759.33
Adidas Ultraboost,Adidas,Footwear,South,38,2024-10-20,17,1297.7
Nike Socks Pack,Nike,Accessories,Central,91,2025-09-01,20,10594.52
Adidas Gym Ball,Adidas,Equipment,East,58,2024-04-11,19,5316.92
UA Charged Assert,Under Armour,Footwear,West,80,2023-04-19,14,3620.73
UA Charged Assert,Under Armour,Footwear,South,21,2023-05-13,2,576.64
Nike Pro Shorts,Nike,Apparel,West,65,2024-12-12,3,1198.4
Nike Pegasus,Nike,Footwear,Central,89,2024-07-19,16,6670.62
Adidas Water Bottle,Adidas,Accessories,South,33,2025-06-01,10,4389.64
UA Duffel Bag,Under Armour,Equipment,East,48,2024-09-15,5,2726.7
Nike Dri-FIT Tee,Nike,Apparel,North,20,2024-10-06,12,4993.04
Nike Pro Shorts,Nike,Apparel,North,20,2023-09-03,6,1645.74
Adidas Essentials Tee,Adidas,Apparel,South,40,2024-02-03,1,484.33
Nike Cap,Nike,Accessories,North,11,2025-10-10,13,1101.84
UA Rival Fleece Hoodie,Under Armour,Apparel,West,73,2025-03-04,11,1236.73
Reebok Nano X,Reebok,Footwear,North,10,2024-01-10,14,1693.03
Adidas Essentials Tee,Adidas,Apparel,West,63,2024-05-31,7,1167.59
Reebok Classic Leather,Reebok,Footwear,East,43,2024-04-09,4,1089.41
Nike Dri-FIT Tee,Nike,Apparel,East,41,2025-12-08,2,1277.55
Nike Air Max,Nike,Footwear,North,6,2025-02-03,17,10663.87
Reebok Joggers,Reebok,Apparel,North,11,2023-01-26,19,3173.13
Adidas Headband,Adidas,Accessories,North,6,2025-02-06,16,6770.63
Reebok Nano X,Reebok,Footwear,Central,87,2024-01-08,5,382.63
UA Charged Assert,Under Armour,Footwear,Central,86,2025-02-05,6,2800.64
Nike Pegasus,Nike,Footwear,South,35,2025-11-05,18,7455.23
Nike Socks Pack,Nike,Accessories,East,50,2023-09-04,6,1125.28
UA Sport Mask,Under Armour,Accessories,South,24,2025-11-27,5,732.66
Reebok Joggers,Reebok,Apparel,West,78,2024-11-21,4,1823.21
Reebok CrossFit Tee,Reebok,Apparel,East,48,2023-05-15,16,1405.81
Reebok Nano X,Reebok,Footwear,West,62,2024-01-21,16,885.77
Puma Resistance Band Set,Puma,Equipment,Central,83,2023-07-22,19,8696.23
Adidas Headband,Adidas,Accessories,Central,93,2025-12-25,5,1011.59
UA HOVR Phantom,Under Armour,Footwear,South,30,2025-07-06,13,3617.18
UA Sport Mask,Under Armour,Accessories,West,61,2023-06-18,18,1261.31
Puma Beanie,Puma,Accessories,Central,93,2025-09-18,10,3365.12
Adidas Headband,Adidas,Accessories,Central,82,2023-04-23,10,4744.54
Nike Pegasus,Nike,Footwear,East,42,2023-12-22,10,426.6
Nike Dri-FIT Tee,Nike,Apparel,South,32,2025-02-27,14,7560.25
UA Duffel Bag,Under Armour,Equipment,Central,86,2025-11-07,2,514.79
Adidas Essentials Tee,Adidas,Apparel,North,15,2024-03-15,11,5671.39
Adidas Water Bottle,Adidas,Accessories,South,36,2023-05-30,20,5883.0
Adidas Water Bottle,Adidas,Accessories,North,13,2023-02-01,4,1808.62
Reebok Classic Leather,Reebok,Footwear,North,8,2024-08-17,13,7363.07
Nike Dunk,Nike,Footwear,East,53,2024-04-12,20,2181.46
UA HOVR Phantom,Under Armour,Footwear,Central,89,2024-05-19,10,3985.78
Nike Air Max,Nike,Footwear,East,54,2024-02-24,14,3535.98
UA Sport Mask,Under Armour,Accessories,East,47,2025-02-11,1,184.14
Adidas Ultraboost,Adidas,Footwear,North,15,2025-03-20,8,3517.51
Adidas Tiro Pants,Adidas,Apparel,North,4,2023-05-25,16,7249.03
Puma Resistance Band Set,Puma,Equipment,South,38,2023-05-17,9,903.02
Puma Logo Tee,Puma,Apparel,East,58,2025-03-26,19,3869.46
Reebok Wristband,Reebok,Accessories,North,4,2024-06-19,7,3340.6
Adidas Headband,Adidas,Accessories,Central,96,2023-06-27,2,162.03
Nike Training Bag,Nike,Equipment,West,64,2025-08-18,13,2192.77
Puma RS-X,Puma,Footwear,North,3,2024-01-13,12,3163.72
Nike Dunk,Nike,Footwear,South,35,2025-06-16,17,7473.8
Nike Dunk,Nike,Footwear,South,31,2024-01-23,5,1684.89
Reebok Nano X,Reebok,Footwear,East,46,2024-11-30,2,556.09
Puma Logo Tee,Puma,Apparel,West,65,2025-03-12,8,2731.93
UA Charged Assert,Under Armour,Footwear,South,31,2024-01-12,15,554.56
Puma Logo Tee,Puma,Apparel,South,40,2023-05-23,5,1436.45
Nike Pro Shorts,Nike,Apparel,North,4,2024-10-12,18,4487.01
Puma Resistance Band Set,Puma,Equipment,Central,86,2023-02-05,5,988.89
Reebok Joggers,Reebok,Apparel,South,21,2023-08-01,2,43.28
Adidas Gym Ball,Adidas,Equipment,Central,84,2025-03-04,2,1003.2
Reebok Joggers,Reebok,Apparel,North,16,2023-06-01,20,3111.7
UA Sport Mask,Under Armour,Accessories,West,68,2025-03-03,12,4899.21
UA HeatGear Tee,Under Armour,Apparel,West,65,2025-07-20,12,4328.97
Adidas Essentials Tee,Adidas,Apparel,South,30,2024-04-03,13,7209.77
Nike Pegasus,Nike,Footwear,South,32,2024-06-10,10,2613.19
Reebok Yoga Mat,Reebok,Equipment,North,15,2023-10-22,18,6500.33
Reebok Nano X,Reebok,Footwear,West,65,2024-04-09,13,1792.33
UA Charged Assert,Under Armour,Footwear,West,75,2025-05-12,13,3938.86
Puma Resistance Band Set,Puma,Equipment,East,51,2025-08-07,5,2205.97
Adidas Water Bottle,Adidas,Accessories,South,28,2025-12-21,19,8942.47
UA HeatGear Tee,Under Armour,Apparel,Central,92,2024-02-03,14,4558.53
Reebok Wristband,Reebok,Accessories,East,47,2025-02-06,4,456.76
Reebok Yoga Mat,Reebok,Equipment,East,60,2025-07-15,7,404.27
Reebok Joggers,Reebok,Apparel,Central,86,2024-11-22,14,7564.08
Adidas Water Bottle,Adidas,Accessories,West,61,2024-01-05,6,1416.33
Reebok Wristband,Reebok,Accessories,Central,85,2024-07-13,7,2383.07
UA HeatGear Tee,Under Armour,Apparel,West,71,2023-11-05,5,689.68
Nike Dunk,Nike,Footwear,East,60,2025-09-23,3,1343.83
Nike Dri-FIT Tee,Nike,Apparel,North,1,2023-06-25,3,537.37
Adidas Superstar,Adidas,Footwear,East,47,2024-10-03,10,5517.92
Puma Resistance Band Set,Puma,Equipment,East,60,2023-05-16,15,4500.83
Puma Logo Tee,Puma,Apparel,East,46,2025-08-30,18,3874.0
Reebok Yoga Mat,Reebok,Equipment,South,26,2023-11-24,20,1537.03
UA Rival Fleece Hoodie,Under Armour,Apparel,South,38,2025-04-19,9,4164.43
UA Charged Assert,Under Armour,Footwear,North,5,2024-05-25,2,153.16
Reebok Joggers,Reebok,Apparel,West,76,2023-10-05,1,248.9
Adidas Essentials Tee,Adidas,Apparel,West,79,2025-01-12,1,305.14
Reebok Classic Leather,Reebok,Footwear,Central,92,2025-10-04,12,7708.76
Puma Beanie,Puma,Accessories,South,25,2023-05-22,5,1725.7
Puma Logo Tee,Puma,Apparel,South,31,2023-08-16,3,1084.43
Nike Pegasus,Nike,Footwear,Central,96,2024-12-27,19,6959.09
Puma Suede Classic,Puma,Footwear,South,32,2025-05-05,9,1312.4
Puma Resistance Band Set,Puma,Equipment,North,16,2025-12-01,2,1182.46
UA Charged Assert,Under Armour,Footwear,East,49,2024-05-04,11,6301.65
Nike Cap,Nike,Accessories,East,55,2023-03-24,2,359.6
Nike Pegasus,Nike,Footwear,Central,81,2023-09-25,7,1157.11
Nike Dunk,Nike,Footwear,West,73,2025-08-20,9,4138.74
UA Duffel Bag,Under Armour,Equipment,East,52,2025-02-07,14,7821.28
Reebok Nano X,Reebok,Footwear,East,45,2025-04-13,18,8545.12
Puma Track Jacket,Puma,Apparel,West,70,2024-01-31,15,1034.77
Nike Training Bag,Nike,Equipment,East,57,2023-06-23,5,155.22
Adidas Essentials Tee,Adidas,Apparel,South,23,2023-08-08,5,996.13
Nike Air Max,Nike,Footwear,North,3,2024-04-30,11,4643.71
UA HeatGear Tee,Under Armour,Apparel,South,39,2023-05-25,11,3551.7
Nike Dri-FIT Tee,Nike,Apparel,Central,84,2023-08-05,7,2505.94
Nike Cap,Nike,Accessories,South,23,2023-06-16,8,174.75
Reebok Joggers,Reebok,Apparel,North,3,2024-03-06,17,3397.68
UA Sport Mask,Under Armour,Accessories,West,67,2024-01-30,6,2143.28
Nike Dri-FIT Tee,Nike,Apparel,East,59,2025-08-18,17,5136.21
Adidas Headband,Adidas,Accessories,North,6,2023-01-13,18,2634.58
Adidas Headband,Adidas,Accessories,North,3,2024-01-23,11,1388.76
Puma Logo Tee,Puma,Apparel,South,33,2024-04-11,17,6035.98
Puma Suede Classic,Puma,Footwear,South,34,2024-08-07,8,3824.85
Puma Logo Tee,Puma,Apparel,North,9,2025-12-22,3,1490.04
Reebok Nano X,Reebok,Footwear,North,16,2023-05-07,2,906.59
Nike Air Max,Nike,Footwear,North,15,2025-05-30,3,1907.26
Nike Pro Shorts,Nike,Apparel,Central,92,2024-10-14,11,3709.19
Reebok CrossFit Tee,Reebok,Apparel,East,56,2025-07-12,16,5404.95
Adidas Gym Ball,Adidas,Equipment,Central,87,2024-10-03,2,694.3
UA HeatGear Tee,Under Armour,Apparel,West,75,2024-12-23,13,2626.66
Adidas Superstar,Adidas,Footwear,West,75,2025-08-07,13,1490.58
Puma Resistance Band Set,Puma,Equipment,North,5,2025-05-09,5,1320.15
UA HOVR Phantom,Under Armour,Footwear,East,41,2025-03-29,6,3118.91
Adidas Water Bottle,Adidas,Accessories,Central,86,2023-11-06,13,851.84
Reebok Classic Leather,Reebok,Footwear,South,29,2025-08-25,16,2390.4
Puma Track Jacket,Puma,Apparel,South,30,2025-03-14,16,2689.75
Adidas Tiro Pants,Adidas,Apparel,West,74,2025-10-19,2,660.2
Puma Resistance Band Set,Puma,Equipment,North,3,2024-12-24,20,8254.51
UA Sport Mask,Under Armour,Accessories,South,28,2024-08-15,14,6532.39
Adidas Tiro Pants,Adidas,Apparel,North,10,2025-10-01,10,2372.74
Adidas Ultraboost,Adidas,Footwear,Central,84,2025-05-28,11,3921.43
UA Rival Fleece Hoodie,Under Armour,Apparel,South,32,2025-02-03,15,980.85
Adidas Water Bottle,Adidas,Accessories,West,68,2025-01-27,8,4923.33
Reebok Classic Leather,Reebok,Footwear,West,69,2024-10-02,11,3757.88
Adidas Gym Ball,Adidas,Equipment,South,31,2024-02-03,20,8277.48
UA Rival Fleece Hoodie,Under Armour,Apparel,South,36,2024-04-30,11,5660.46
Adidas Superstar,Adidas,Footwear,North,13,2025-11-12,3,1245.39
Puma Track Jacket,Puma,Apparel,West,75,2025-12-19,13,880.9
Reebok CrossFit Tee,Reebok,Apparel,East,45,2024-01-31,2,981.94
Nike Air Max,Nike,Footwear,South,28,2025-08-28,20,4603.64
Puma Track Jacket,Puma,Apparel,Central,85,2025-09-15,16,9967.37
Adidas Headband,Adidas,Accessories,Central,98,2024-10-05,7,3345.46
Adidas Headband,Adidas,Accessories,East,42,2023-09-04,17,4611.78
UA HOVR Phantom,Under Armour,Footwear,South,33,2024-08-01,1,409.76
Adidas Superstar,Adidas,Footwear,East,47,2024-09-02,1,186.45
UA HeatGear Tee,Under Armour,Apparel,North,12,2025-05-13,5,2550.49
Adidas Tiro Pants,Adidas,Apparel,West,78,2025-07-03,11,4362.15
Puma Track Jacket,Puma,Apparel,East,55,2023-08-09,20,2298.69
Adidas Ultraboost,Adidas,Footwear,East,46,2025-07-17,1,227.43
UA Rival Fleece Hoodie,Under Armour,Apparel,North,11,2023-09-11,11,2167.38
UA HOVR Phantom,Under Armour,Footwear,Central,81,2025-02-07,13,5581.02
Nike Dunk,Nike,Footwear,East,60,2023-12-31,11,3618.32
Adidas Ultraboost,Adidas,Footwear,Central,82,2023-03-22,3,775.21
Adidas Tiro Pants,Adidas,Apparel,South,24,2023-10-14,8,3770.07
Reebok Classic Leather,Reebok,Footwear,East,52,2023-07-08,11,648.52
Nike Dri-FIT Tee,Nike,Apparel,West,73,2023-05-23,13,3534.0
Adidas Water Bottle,Adidas,Accessories,Central,83,2023-11-14,4,941.12
Nike Dri-FIT Tee,Nike,Apparel,South,28,2024-06-18,18,6820.32
UA Rival Fleece Hoodie,Under Armour,Apparel,North,8,2023-02-19,8,322.8
UA Duffel Bag,Under Armour,Equipment,South,25,2024-04-21,13,2591.44
Puma Logo Tee,Puma,Apparel,North,17,2025-03-21,14,4664.1
Nike Dunk,Nike,Footwear,North,7,2023-05-20,19,2284.59
Nike Cap,Nike,Accessories,North,12,2025-10-03,12,4666.9
Adidas Water Bottle,Adidas,Accessories,South,33,2025-11-08,1,121.01
Reebok CrossFit Tee,Reebok,Apparel,East,58,2024-07-30,6,1830.03
Reebok Classic Leather,Reebok,Footwear,Central,89,2024-02-17,9,1179.6
UA Charged Assert,Under Armour,Footwear,North,10,2025-03-15,20,879.64
Adidas Essentials Tee,Adidas,Apparel,West,67,2025-11-14,13,1252.17
Puma Beanie,Puma,Accessories,South,27,2023-08-07,7,2938.64
Nike Dri-FIT Tee,Nike,Apparel,East,55,2024-09-13,8,3044.82
Nike Pegasus,Nike,Footwear,South,37,2024-05-31,7,1358.46
UA Sport Mask,Under Armour,Accessories,East,47,2024-01-06,13,7093.2
Adidas Tiro Pants,Adidas,Apparel,West,73,2024-11-01,16,8500.67
Nike Socks Pack,Nike,Accessories,South,23,2024-08-07,1,511.2
Nike Air Max,Nike,Footwear,North,9,2023-04-13,13,2153.51
Reebok CrossFit Tee,Reebok,Apparel,North,2,2023-11-23,7,863.44
Puma Track Jacket,Puma,Apparel,East,43,2025-05-16,1,286.51
Puma Beanie,Puma,Accessories,North,4,2024-09-01,15,1519.42
UA Rival Fleece Hoodie,Under Armour,Apparel,North,1,2024-02-24,4,477.48
Puma Track Jacket,Puma,Apparel,South,35,2023-06-26,19,2843.01
Adidas Water Bottle,Adidas,Accessories,North,5,2025-09-09,13,866.56
UA HOVR Phantom,Under Armour,Footwear,North,16,2023-03-03,14,5860.63
Nike Dunk,Nike,Footwear,North,19,2023-12-25,9,3016.56
Puma Track Jacket,Puma,Apparel,West,67,2024-07-30,9,328.28
Nike Air Max,Nike,Footwear,South,35,2024-01-21,2,1145.4
Adidas Gym Ball,Adidas,Equipment,Central,96,2025-06-10,2,945.03
Reebok CrossFit Tee,Reebok,Apparel,East,43,2024-08-09,16,4397.67
Adidas Superstar,Adidas,Footwear,East,52,2023-12-02,12,2087.3
Reebok Wristband,Reebok,Accessories,South,39,2025-04-13,12,3098.36
Reebok Yoga Mat,Reebok,Equipment,South,36,2024-08-21,14,3106.62
Adidas Ultraboost,Adidas,Footwear,Central,89,2023-06-27,12,2156.95
Adidas Tiro Pants,Adidas,Apparel,West,78,2025-08-13,11,6393.18
Reebok Classic Leather,Reebok,Footwear,South,40,2025-11-03,6,2178.55
Nike Cap,Nike,Accessories,South,33,2023-10-13,4,1661.01
Nike Socks Pack,Nike,Accessories,Central,82,2025-10-23,9,3465.81
UA Sport Mask,Under Armour,Accessories,South,31,2023-12-04,12,913.47
Adidas Gym Ball,Adidas,Equipment,Central,93,2025-03-19,14,5404.84
Adidas Superstar,Adidas,Footwear,South,35,2023-08-06,7,2943.41
UA Sport Mask,Under Armour,Accessories,Central,84,2023-01-02,3,267.87
Puma Beanie,Puma,Accessories,South,33,2024-09-19,18,8613.5
Nike Pegasus,Nike,Footwear,South,21,2023-07-17,4,139.71
Nike Pro Shorts,Nike,Apparel,South,23,2024-02-29,4,651.58
Nike Air Max,Nike,Footwear,East,53,2025-05-14,10,4614.39
Adidas Water Bottle,Adidas,Accessories,West,72,2024-12-03,20,3813.8
Nike Dunk,Nike,Footwear,Central,99,2025-09-06,2,899.54
Nike Pegasus,Nike,Footwear,East,52,2025-10-20,16,2969.73
UA HOVR Phantom,Under Armour,Footwear,Central,84,2025-02-24,20,9113.62
Reebok Joggers,Reebok,Apparel,West,61,2024-12-19,16,709.55
Nike Cap,Nike,Accessories,West,69,2023-06-27,4,239.29
Puma RS-X,Puma,Footwear,West,71,2025-07-20,16,6442.43
UA Charged Assert,Under Armour,Footwear,East,50,2023-03-12,14,1735.25
Nike Pegasus,Nike,Footwear,North,5,2023-07-14,15,7035.87
UA HeatGear Tee,Under Armour,Apparel,Central,86,2023-05-22,19,2885.64
Puma Suede Classic,Puma,Footwear,Central,82,2025-03-05,17,6654.69
